"seqn","hoq040","hod050","hod060","hoq065","hoq070","hoq080"
55210,6,8,5,1,1,2
55211,1,5,3,1,1,2
55212,3,6,5,1,2,2
55213,3,4,3,1,1,2
55214,99,7,3,1,1,2
55215,99,6,1,2,1,2
55216,3,7,3,1,1,2
55217,4,7,1,3,1,2
55218,3,6,3,1,1,2
55219,2,5,5,1,1,2
55220,1,10,5,1,2,2
55221,3,5,3,2,2,2
55222,6,8,4,1,1,2
55223,4,6,5,1,1,2
55224,1,7,4,1,1,2
55225,1,5,4,1,1,2
55226,99,4,2,2,3,2
55227,99,5,2,2,1,2
55228,2,7,5,1,1,2
55229,4,7,1,1,1,2
55230,5,6,5,1,1,2
55231,3,8,5,1,1,1
55232,4,4,5,1,1,2
55233,1,4,1,2,1,2
55234,99,5,3,2,1,2
55235,99,3,1,2,1,2
55236,4,4,3,2,1,2
55237,99,4,1,2,1,1
55238,99,6,1,2,1,2
55239,1,5,2,1,2,2
55240,2,6,5,1,1,2
55241,1,6,5,1,1,1
55242,6,4,5,2,1,1
55243,4,8,5,1,1,2
55244,4,6,5,1,1,2
55245,99,4,3,2,1,2
55246,1,7,5,1,3,2
55247,4,7,4,1,1,1
55248,4,7,3,1,1,1
55249,3,6,2,2,1,1
55250,1,6,5,1,2,1
55251,2,6,1,1,1,2
55252,99,4,2,2,9,2
55253,1,6,2,2,1,2
55254,5,6,5,1,1,2
55255,5,6,2,1,1,2
55256,3,9,5,1,1,1
55257,2,8,4,1,1,2
55258,99,5,1,2,1,2
55259,4,7,5,1,1,1
55260,2,5,5,1,1,2
55261,6,9,4,1,2,2
55262,3,3,1,2,1,2
55263,4,5,2,2,1,2
55264,6,7,5,1,1,2
55265,6,5,5,1,1,2
55266,5,5,4,1,1,1
55267,1,6,2,2,2,9
55268,1,6,3,1,1,1
55269,5,5,1,1,2,2
55270,3,8,4,1,1,2
55271,6,5,1,2,1,2
55272,99,6,5,1,1,2
55273,5,7,1,2,1,2
55274,99,5,1,2,1,2
55275,1,9,2,1,1,1
55276,5,6,5,1,1,1
55277,1,7,4,1,1,1
55278,99,3,3,2,1,1
55279,5,6,5,1,1,1
55280,5,5,5,1,1,2
55281,5,6,5,1,1,2
55282,99,4,4,2,1,2
55283,99,6,2,2,1,2
55284,4,5,4,1,1,2
55285,99,4,2,2,1,2
55286,3,3,2,2,1,2
55287,99,5,4,2,1,2
55288,1,6,3,1,1,2
55289,3,9,5,1,1,1
55290,1,7,5,1,1,2
55291,99,7,4,1,1,2
55292,4,5,5,1,1,2
55293,2,5,2,2,1,2
55294,6,7,5,3,2,1
55295,1,8,5,1,2,2
55296,4,6,3,1,1,2
55297,3,8,5,1,1,2
55298,2,3,2,2,1,2
55299,1,4,1,1,1,2
55300,1,7,2,1,1,1
55301,2,7,5,1,2,1
55302,99,3,1,2,1,2
55303,3,5,5,1,1,2
55304,1,6,3,1,2,1
55305,1,7,2,1,1,2
55306,99,5,4,2,1,2
55307,3,7,3,1,1,1
55308,3,6,1,2,1,2
55309,1,6,4,1,2,1
55310,3,4,2,2,1,1
55311,3,5,5,2,1,2
55312,4,6,4,1,1,2
55313,6,9,5,1,3,1
55314,4,4,2,2,1,2
55315,1,6,2,1,1,2
55316,1,10,4,1,1,2
55317,2,4,5,1,9,2
55318,4,4,1,2,1,2
55319,4,4,4,1,2,1
55320,3,4,1,2,1,2
55321,3,5,5,2,1,2
55322,2,4,1,2,1,2
55323,3,7,5,1,2,2
55324,1,7,4,1,1,2
55325,2,8,3,1,1,2
55326,99,4,5,2,1,2
55327,3,5,4,1,1,2
55328,3,10,2,1,3,1
55329,99,5,3,2,2,1
55330,99,2,4,3,1,2
55331,6,10,1,1,1,1
55332,3,4,1,2,1,1
55333,99,6,1,2,1,2
55334,1,7,3,1,1,2
55335,3,4,4,1,1,2
55336,4,6,5,1,2,1
55337,99,4,3,2,1,2
55338,99,7,4,1,1,2
55339,1,6,2,2,1,2
55340,1,5,5,1,1,2
55341,99,3,2,2,9,2
55342,4,7,2,1,1,2
55343,3,8,5,1,1,2
55344,99,7,2,2,1,2
55345,6,9,4,2,1,2
55346,3,6,5,1,2,1
55347,1,8,5,1,2,1
55348,99,6,1,2,9,2
55349,6,5,1,2,2,1
55350,99,6,4,1,1,2
55351,2,7,4,1,1,1
55352,4,6,5,2,1,2
55353,1,6,3,1,1,2
55354,99,9,1,2,1,2
55355,3,5,1,2,1,2
55356,3,4,3,2,1,2
55357,1,8,4,1,1,2
55358,6,11,5,1,1,2
55359,99,7,1,2,1,2
55360,4,4,5,1,1,2
55361,3,5,3,2,1,2
55362,4,7,3,3,1,2
55363,1,5,3,1,1,1
55364,99,6,3,1,1,2
55365,99,3,1,2,1,2
55366,1,8,1,2,1,2
55367,2,7,5,1,1,2
55368,1,6,4,1,1,2
55369,3,9,4,1,1,2
55370,6,7,5,1,1,2
55371,99,5,4,2,1,2
55372,5,4,1,2,1,2
55373,99,3,1,2,2,2
55374,99,4,2,2,2,2
55375,1,8,1,2,1,2
55376,2,5,5,1,1,2
55377,1,4,3,1,1,2
55378,2,9,3,1,1,2
55379,4,7,5,1,1,2
55380,3,4,5,1,1,2
55381,1,5,3,2,1,2
55382,1,6,4,1,1,2
55383,77,5,2,2,1,2
55384,3,8,5,1,1,1
55385,3,999,5,1,1,2
55386,99,7,2,1,1,2
55387,5,10,3,2,2,1
55388,99,7,5,1,1,2
55389,3,6,5,1,2,1
55390,6,4,2,2,1,2
55391,3,7,3,1,1,1
55392,5,4,5,1,2,1
55393,6,7,5,1,2,2
55394,99,5,3,2,1,2
55395,6,5,5,1,2,1
55396,1,4,2,1,1,1
55397,3,5,5,1,1,2
55398,3,9,5,1,1,1
55399,2,4,1,2,1,2
55400,3,4,4,1,2,2
55401,99,5,2,1,1,2
55402,2,4,4,1,1,2
55403,6,6,4,1,1,2
55404,6,4,1,2,1,1
55405,3,6,2,2,1,1
55406,2,6,5,1,1,2
55407,5,5,3,1,1,2
55408,5,10,3,2,2,1
55409,99,3,3,2,1,2
55410,1,8,2,1,2,2
55411,1,6,5,1,1,2
55412,4,5,1,2,1,2
55413,2,9,5,1,2,1
55414,6,4,5,2,1,2
55415,6,8,2,2,1,1
55416,1,6,5,1,1,1
55417,99,7,3,2,1,1
55418,99,3,1,2,1,2
55419,4,7,5,1,1,2
55420,99,5,4,3,1,2
55421,6,4,2,2,1,2
55422,6,4,2,2,1,2
55423,6,4,5,1,1,2
55424,2,5,3,2,1,2
55425,6,7,3,1,1,2
55426,3,5,5,2,1,1
55427,1,6,5,1,1,2
55428,6,10,5,1,1,2
55429,6,5,3,2,9,1
55430,99,7,4,1,1,2
55431,2,5,5,1,1,2
55432,2,7,4,1,1,2
55433,2,8,4,1,1,2
55434,99,6,3,2,9,2
55435,2,6,2,1,1,1
55436,6,2,99,2,1,2
55437,99,5,1,2,1,2
55438,6,12,1,1,1,2
55439,2,3,2,2,1,1
55440,99,4,3,2,1,2
55441,2,9,4,1,2,1
55442,2,7,2,2,1,1
55443,6,5,1,2,1,2
55444,6,4,1,2,1,2
55445,6,4,2,2,1,2
55446,1,5,4,2,1,2
55447,3,6,4,1,1,1
55448,4,7,1,3,1,2
55449,2,7,2,1,1,2
55450,99,4,2,2,1,2
55451,2,5,5,1,1,2
55452,1,5,2,2,2,2
55453,1,1,3,2,1,2
55454,1,6,1,1,1,2
55455,6,4,3,1,1,1
55456,6,3,1,2,1,2
55457,1,8,5,1,1,2
55458,5,6,4,1,2,2
55459,NA,NA,NA,NA,NA,NA
55460,3,6,5,1,2,1
55461,4,6,3,2,1,1
55462,1,6,3,2,1,2
55463,1,11,5,1,1,2
55464,6,6,2,2,1,2
55465,1,7,4,1,1,2
55466,3,6,5,1,2,2
55467,1,4,5,1,1,1
55468,6,2,3,2,9,1
55469,99,5,5,2,9,2
55470,1,7,3,2,1,2
55471,1,5,5,1,1,2
55472,2,12,5,1,1,1
55473,1,8,5,1,1,1
55474,1,12,3,1,1,1
55475,3,6,4,2,1,2
55476,1,8,3,1,1,2
55477,5,4,5,1,1,2
55478,1,9,4,1,1,1
55479,6,6,3,1,1,2
55480,99,8,1,2,1,2
55481,4,10,5,1,2,2
55482,4,7,4,2,1,1
55483,5,6,5,1,1,2
55484,2,5,5,1,1,2
55485,6,4,3,2,1,1
55486,99,4,3,1,1,2
55487,3,1,2,2,1,2
55488,1,4,5,1,1,1
55489,1,6,3,1,1,1
55490,99,3,1,2,1,2
55491,1,12,3,1,2,1
55492,99,5,2,2,1,2
55493,99,3,1,2,1,2
55494,6,6,3,2,1,1
55495,3,9,1,3,1,2
55496,3,8,5,1,2,1
55497,2,5,5,1,1,2
55498,1,4,5,1,1,2
55499,3,5,4,1,1,2
55500,3,4,1,2,1,2
55501,3,4,3,2,1,2
55502,99,9,5,1,1,2
55503,99,3,4,2,1,2
55504,4,7,4,2,1,1
55505,99,3,2,2,1,2
55506,99,4,4,2,1,1
55507,1,9,3,2,1,2
55508,5,9,5,1,1,2
55509,5,5,2,2,1,2
55510,99,6,3,1,1,2
55511,1,6,3,1,1,2
55512,2,8,5,1,2,1
55513,6,9,5,1,1,1
55514,99,6,2,1,1,2
55515,2,4,3,1,1,2
55516,6,7,5,1,2,2
55517,99,3,3,2,1,2
55518,2,7,4,1,2,1
55519,1,5,2,2,1,2
55520,2,6,5,1,1,2
55521,99,5,4,2,1,2
55522,3,4,2,2,1,2
55523,4,6,3,1,1,2
55524,1,4,4,1,2,2
55525,4,7,4,1,1,2
55526,1,4,4,1,1,2
55527,3,8,5,1,1,1
55528,6,4,5,2,1,2
55529,2,5,1,1,1,2
55530,2,7,5,1,2,1
55531,99,6,2,2,9,2
55532,4,4,1,2,1,2
55533,2,7,3,1,1,2
55534,2,4,1,2,1,2
55535,99,4,1,2,1,2
55536,1,5,3,1,2,2
55537,2,6,4,1,1,2
55538,99,5,2,2,1,2
55539,2,9,4,1,1,2
55540,1,2,1,2,1,2
55541,3,8,5,1,1,1
55542,99,5,1,2,1,2
55543,99,3,3,2,1,2
55544,1,7,4,1,2,2
55545,3,5,3,2,1,2
55546,99,2,4,2,1,1
55547,99,999,99,2,1,2
55548,2,5,5,1,1,2
55549,3,11,5,1,1,2
55550,99,5,3,2,1,2
55551,99,5,2,2,1,1
55552,3,8,5,1,2,1
55553,5,3,3,2,1,1
55554,3,5,5,2,1,2
55555,6,8,5,1,1,2
55556,99,5,2,2,1,2
55557,99,9,3,2,1,1
55558,1,7,5,1,2,1
55559,1,2,4,3,1,2
55560,6,6,5,1,1,1
55561,2,4,1,2,1,2
55562,1,6,5,1,1,2
55563,4,5,2,1,1,9
55564,99,6,1,2,2,2
55565,3,5,1,2,1,2
55566,2,6,4,1,2,1
55567,1,5,2,1,1,1
55568,1,6,3,1,1,2
55569,4,6,5,1,1,2
55570,6,8,5,1,1,2
55571,99,5,1,2,1,2
55572,3,8,5,1,1,2
55573,6,7,3,1,1,2
55574,1,6,2,2,1,2
55575,99,7,2,2,1,2
55576,1,6,5,1,1,2
55577,1,5,1,2,2,2
55578,3,9,5,1,1,1
55579,1,5,2,2,1,1
55580,99,3,3,2,1,1
55581,99,4,2,2,1,1
55582,1,7,5,1,1,2
55583,99,6,1,2,1,2
55584,3,7,2,2,1,2
55585,99,4,2,2,1,2
55586,99,6,3,2,1,2
55587,6,9,2,2,1,2
55588,99,7,4,1,1,2
55589,4,4,1,2,1,2
55590,1,7,2,1,1,2
55591,2,4,1,1,1,2
55592,6,7,5,1,1,1
55593,6,6,5,1,3,1
55594,6,4,2,2,1,1
55595,1,9,5,1,1,2
55596,99,4,5,2,3,2
55597,1,7,4,1,1,2
55598,3,6,5,1,2,2
55599,1,5,4,1,1,2
55600,2,8,5,1,1,2
55601,1,8,4,1,1,1
55602,5,4,1,2,1,2
55603,2,7,5,1,1,2
55604,99,3,4,2,1,2
55605,3,7,5,1,2,1
55606,2,6,4,1,1,2
55607,1,7,3,1,2,1
55608,1,8,2,1,2,1
55609,2,4,1,2,1,2
55610,6,5,2,2,1,2
55611,1,9,5,1,1,2
55612,99,6,3,2,1,2
55613,2,5,4,2,1,2
55614,3,5,3,2,1,2
55615,2,7,5,1,1,2
55616,6,9,2,2,1,2
55617,3,7,4,1,2,2
55618,1,6,4,1,1,2
55619,1,8,4,1,1,2
55620,2,6,3,1,1,2
55621,3,5,3,2,1,2
55622,99,4,1,2,1,2
55623,4,4,4,1,2,1
55624,1,10,2,1,1,2
55625,99,5,1,2,1,2
55626,2,7,4,1,1,2
55627,99,4,1,2,1,2
55628,1,5,4,1,3,1
55629,2,3,4,2,1,2
55630,1,5,3,1,1,2
55631,99,4,1,2,1,2
55632,5,8,5,1,1,2
55633,1,6,2,1,1,2
55634,6,8,5,1,2,2
55635,3,4,3,2,1,2
55636,2,7,1,2,1,2
55637,1,13,1,1,1,2
55638,99,3,1,2,1,2
55639,6,6,5,1,3,1
55640,4,7,4,1,1,1
55641,99,6,2,2,2,1
55642,1,8,3,1,1,2
55643,6,7,5,1,1,2
55644,6,5,5,1,1,2
55645,99,2,2,2,1,2
55646,1,6,4,1,1,2
55647,3,6,2,1,1,1
55648,5,8,5,1,1,1
55649,4,5,5,1,1,2
55650,2,7,4,1,1,1
55651,2,8,5,1,1,2
55652,1,8,5,1,1,1
55653,6,7,3,2,1,1
55654,6,9,4,1,2,1
55655,1,10,5,1,1,2
55656,4,6,4,1,1,2
55657,2,5,5,1,2,1
55658,6,8,3,2,1,2
55659,1,8,3,2,1,1
55660,4,5,5,1,1,2
55661,2,13,4,1,2,1
55662,6,8,5,1,2,2
55663,3,4,5,1,1,2
55664,6,6,5,1,3,1
55665,99,5,2,2,1,1
55666,1,9,3,2,1,1
55667,99,4,3,2,1,1
55668,NA,NA,NA,NA,NA,NA
55669,6,10,2,1,1,2
55670,2,4,2,2,1,2
55671,99,8,2,2,1,1
55672,3,5,5,1,1,2
55673,6,7,5,1,1,2
55674,2,5,3,1,1,2
55675,1,7,4,2,1,1
55676,1,8,5,1,2,2
55677,1,4,2,1,1,1
55678,4,7,1,1,1,2
55679,5,5,5,1,1,2
55680,99,4,2,2,1,2
55681,4,5,3,1,1,2
55682,1,13,5,1,1,2
55683,5,5,1,2,1,2
55684,6,9,3,1,1,1
55685,1,7,5,1,2,1
55686,2,9,5,1,1,2
55687,1,6,4,1,1,1
55688,99,4,2,2,1,2
55689,1,7,4,1,1,1
55690,99,7,1,2,1,2
55691,6,6,5,1,1,2
55692,1,5,5,1,1,2
55693,2,7,5,1,1,2
55694,5,3,4,2,1,2
55695,5,6,1,2,1,2
55696,1,10,4,1,1,1
55697,99,5,2,1,1,1
55698,6,11,5,1,1,2
55699,2,5,2,1,1,2
55700,5,7,2,2,1,2
55701,3,7,5,1,1,2
55702,6,7,5,1,1,1
55703,3,4,4,1,1,2
55704,1,8,3,1,1,1
55705,99,4,1,2,1,2
55706,4,4,3,1,2,1
55707,1,6,3,1,1,1
55708,99,4,99,2,1,2
55709,3,10,4,1,1,1
55710,99,4,2,2,1,1
55711,99,4,4,2,1,2
55712,99,5,2,2,1,2
55713,99,4,3,2,1,2
55714,4,8,1,2,1,2
55715,99,5,2,2,1,2
55716,99,4,1,2,1,2
55717,5,4,5,1,1,2
55718,99,5,2,2,1,2
55719,99,6,2,2,1,2
55720,99,6,1,1,1,2
55721,1,7,5,1,1,1
55722,4,5,5,1,1,2
55723,4,7,5,1,1,2
55724,1,4,1,2,1,2
55725,4,6,5,1,1,2
55726,1,7,3,1,1,2
55727,1,9,4,1,1,1
55728,4,3,3,2,1,2
55729,1,5,4,1,1,1
55730,5,8,5,1,1,2
55731,99,4,2,2,1,2
55732,99,3,3,2,1,2
55733,99,5,2,2,1,2
55734,2,7,4,1,1,2
55735,1,7,3,1,1,2
55736,6,6,5,1,1,2
55737,1,8,3,1,1,1
55738,6,4,3,2,1,2
55739,6,8,5,1,1,2
55740,99,5,3,1,1,2
55741,NA,NA,NA,NA,NA,NA
55742,4,6,3,1,1,2
55743,3,7,2,2,1,2
55744,3,7,2,2,1,2
55745,99,3,3,2,1,1
55746,2,5,2,1,1,2
55747,1,7,2,1,1,2
55748,4,4,2,2,1,2
55749,3,6,5,1,2,2
55750,3,9,5,1,1,1
55751,99,5,2,1,1,2
55752,99,5,1,2,1,2
55753,1,5,4,1,1,1
55754,1,8,3,1,1,2
55755,6,8,5,1,1,2
55756,3,5,1,2,1,1
55757,3,7,4,1,1,2
55758,4,5,3,1,1,2
55759,1,4,3,1,1,2
55760,2,8,5,1,1,2
55761,2,6,2,1,2,2
55762,99,6,1,2,1,2
55763,5,4,2,3,1,2
55764,99,5,3,2,1,2
55765,2,6,2,2,1,2
55766,6,4,5,1,1,2
55767,99,5,2,2,1,2
55768,2,4,5,1,9,2
55769,4,6,4,1,2,1
55770,4,6,5,1,1,2
55771,6,4,2,2,1,1
55772,2,5,4,2,3,2
55773,4,7,3,1,1,2
55774,77,3,5,2,1,2
55775,2,4,5,1,1,1
55776,2,9,4,1,1,2
55777,6,4,5,3,1,2
55778,99,7,4,1,1,2
55779,6,11,5,1,1,2
55780,3,5,3,2,1,1
55781,4,5,3,1,1,2
55782,4,6,5,1,1,2
55783,3,13,5,1,1,2
55784,2,7,5,1,1,2
55785,2,7,5,1,2,1
55786,3,8,3,1,1,1
55787,1,5,3,1,1,2
55788,5,4,1,1,1,2
55789,6,6,3,1,1,1
55790,99,999,1,2,1,2
55791,99,4,3,2,1,2
55792,6,4,2,1,1,1
55793,1,5,5,1,1,2
55794,99,6,2,2,2,1
55795,99,4,2,1,1,2
55796,3,4,5,1,1,2
55797,1,9,4,1,1,1
55798,1,7,5,1,1,1
55799,2,7,5,1,1,2
55800,99,5,5,1,1,2
55801,6,3,5,2,1,2
55802,5,5,3,2,1,1
55803,99,3,3,2,1,2
55804,4,5,2,2,1,2
55805,2,6,1,2,1,2
55806,99,10,3,1,1,9
55807,1,8,3,1,1,2
55808,99,9,5,1,1,2
55809,4,3,1,2,1,2
55810,2,5,1,2,1,2
55811,99,4,4,2,1,2
55812,1,8,3,1,2,1
55813,3,4,2,2,1,2
55814,3,5,5,1,2,2
55815,1,4,1,2,3,2
55816,1,7,1,1,1,1
55817,2,6,3,1,1,1
55818,6,4,2,2,1,2
55819,99,5,2,2,1,1
55820,4,5,3,1,1,2
55821,1,10,4,1,3,2
55822,3,5,3,2,1,1
55823,1,9,4,1,1,2
55824,3,5,4,2,1,2
55825,3,6,4,1,1,1
55826,1,5,3,1,1,1
55827,5,5,5,1,1,2
55828,99,5,1,2,1,2
55829,1,5,3,1,1,1
55830,6,5,5,1,1,2
55831,5,8,5,1,1,2
55832,99,4,2,2,1,2
55833,1,5,2,2,1,2
55834,99,6,4,2,1,2
55835,3,7,2,2,1,2
55836,4,9,3,1,2,1
55837,3,6,5,1,1,2
55838,1,6,2,1,1,2
55839,1,10,4,1,2,1
55840,2,7,5,1,2,1
55841,3,6,5,1,1,2
55842,99,4,4,2,1,2
55843,3,9,5,1,1,2
55844,6,8,5,1,1,2
55845,99,2,3,2,9,2
55846,4,4,3,2,1,2
55847,3,5,1,2,1,2
55848,99,4,5,2,1,2
55849,4,6,5,1,1,2
55850,99,13,2,1,1,2
55851,99,5,4,1,1,2
55852,6,4,1,2,1,2
55853,99,3,3,2,1,2
55854,1,5,1,1,1,2
55855,3,5,5,1,1,2
55856,99,6,3,1,1,2
55857,4,5,5,1,1,2
55858,1,5,4,2,1,2
55859,99,4,3,1,1,2
55860,2,4,1,2,1,2
55861,99,4,99,2,1,2
55862,3,6,2,2,1,2
55863,6,8,4,1,2,1
55864,99,3,3,2,1,2
55865,6,8,3,1,2,2
55866,6,4,3,2,1,2
55867,5,6,3,2,1,2
55868,6,4,5,1,1,2
55869,99,5,1,2,1,1
55870,2,6,2,2,1,2
55871,2,7,4,1,1,2
55872,2,10,3,1,1,2
55873,99,3,1,2,1,2
55874,2,3,5,1,1,2
55875,6,10,5,1,1,2
55876,99,5,3,1,1,2
55877,99,6,3,1,2,2
55878,6,7,5,1,1,1
55879,2,5,4,2,2,1
55880,99,2,3,2,1,1
55881,99,5,4,2,1,2
55882,6,13,4,1,1,1
55883,99,2,1,2,1,2
55884,2,6,5,1,1,1
55885,6,7,5,1,1,2
55886,99,5,5,1,1,2
55887,1,7,5,1,2,2
55888,1,3,3,2,1,2
55889,99,5,4,1,1,2
55890,99,5,1,2,1,2
55891,1,5,5,1,1,2
55892,4,10,5,1,2,2
55893,99,3,1,2,1,2
55894,6,7,4,1,2,1
55895,2,6,3,1,1,2
55896,99,5,4,2,1,2
55897,99,5,1,2,1,2
55898,4,6,3,2,1,2
55899,1,6,3,1,1,2
55900,4,7,5,1,1,2
55901,3,4,5,1,1,2
55902,1,7,4,1,1,2
55903,99,5,3,2,1,2
55904,2,6,1,2,1,2
55905,99,7,1,2,1,2
55906,99,6,2,1,1,2
55907,6,7,5,1,1,2
55908,1,7,4,1,1,1
55909,99,3,1,2,9,2
55910,2,8,3,1,1,2
55911,99,6,1,2,1,2
55912,2,13,5,1,1,1
55913,4,7,5,1,1,2
55914,3,6,2,2,1,1
55915,99,3,5,2,1,1
55916,3,6,4,1,1,2
55917,99,4,3,2,1,2
55918,5,6,5,1,1,2
55919,1,5,2,1,1,2
55920,3,8,5,1,1,2
55921,5,6,5,1,1,2
55922,6,10,2,1,1,2
55923,5,4,5,1,1,2
55924,6,8,5,1,1,1
55925,3,6,4,1,1,2
55926,2,6,5,1,1,2
55927,3,4,2,2,1,2
55928,1,7,5,1,1,2
55929,5,10,5,1,1,2
55930,2,4,3,3,1,2
55931,1,6,3,1,1,1
55932,1,8,4,1,1,2
55933,5,4,3,1,1,1
55934,6,6,4,3,1,2
55935,6,5,2,2,1,2
55936,3,5,5,2,1,2
55937,99,4,4,2,1,2
55938,2,7,4,1,2,2
55939,4,5,5,1,1,2
55940,1,7,4,1,1,2
55941,4,7,5,1,1,2
55942,99,4,2,2,1,1
55943,1,5,4,1,1,2
55944,3,10,5,1,1,2
55945,1,6,2,2,1,2
55946,4,8,3,1,1,2
55947,1,4,1,1,1,2
55948,3,7,3,1,1,2
55949,3,6,5,1,1,2
55950,1,6,3,1,1,1
55951,3,4,2,2,1,1
55952,99,4,3,2,1,2
55953,3,10,4,1,1,2
55954,1,7,5,1,2,2
55955,99,7,4,1,1,2
55956,6,10,4,1,1,2
55957,2,4,2,2,1,2
55958,1,4,3,2,1,2
55959,1,7,5,1,1,1
55960,3,6,5,1,1,2
55961,1,7,1,1,1,2
55962,4,4,5,2,1,2
55963,6,8,5,1,2,1
55964,3,8,4,1,1,1
55965,5,4,3,2,1,2
55966,5,6,5,1,1,1
55967,2,5,4,1,1,2
55968,3,4,2,2,1,2
55969,99,5,2,1,1,2
55970,4,8,3,1,1,2
55971,6,6,5,1,1,1
55972,2,5,3,1,1,2
55973,3,4,3,2,1,2
55974,1,5,3,1,1,2
55975,2,7,4,1,1,2
55976,6,4,1,2,1,2
55977,99,3,4,2,1,1
55978,NA,NA,NA,NA,NA,NA
55979,6,7,5,1,1,2
55980,5,6,5,1,1,2
55981,4,6,5,1,1,2
55982,1,9,5,1,1,2
55983,4,5,3,1,1,2
55984,77,4,77,2,1,2
55985,99,4,1,2,1,2
55986,3,7,5,1,1,1
55987,1,8,5,1,1,1
55988,6,5,5,1,1,2
55989,99,4,2,2,1,2
55990,1,12,3,1,1,1
55991,99,5,4,2,1,2
55992,3,7,4,1,1,2
55993,3,6,5,1,1,2
55994,99,5,4,2,1,2
55995,99,6,1,2,1,2
55996,5,6,4,1,1,2
55997,5,6,4,1,1,2
55998,2,5,5,1,1,1
55999,1,5,5,1,1,2
56000,3,1,2,2,1,2
56001,99,5,2,2,1,2
56002,99,6,2,2,1,2
56003,99,4,2,2,1,2
56004,3,7,3,1,1,2
56005,1,2,3,2,1,2
56006,99,5,2,2,1,2
56007,1,6,1,2,9,1
56008,3,9,5,1,1,2
56009,1,6,3,1,1,2
56010,1,4,2,2,1,2
56011,4,6,4,1,2,1
56012,99,3,1,2,1,2
56013,6,8,5,1,1,2
56014,1,8,4,1,1,1
56015,2,3,5,1,2,1
56016,3,7,5,1,1,1
56017,3,4,4,2,1,2
56018,6,12,5,1,1,2
56019,1,12,4,1,1,1
56020,99,5,2,2,1,2
56021,1,6,3,2,1,2
56022,6,8,5,1,1,2
56023,2,4,2,1,1,2
56024,4,5,2,1,2,2
56025,2,6,5,1,1,1
56026,6,8,2,2,1,1
56027,6,8,4,1,1,2
56028,5,5,5,1,1,2
56029,3,7,5,1,1,2
56030,6,13,5,1,1,1
56031,4,5,3,2,1,2
56032,6,7,2,1,1,2
56033,1,6,2,1,1,2
56034,4,7,3,1,1,2
56035,3,4,5,2,1,1
56036,1,6,4,1,1,1
56037,5,4,1,2,1,2
56038,3,6,3,1,1,1
56039,5,6,3,2,1,1
56040,1,4,4,1,1,2
56041,2,9,5,1,2,1
56042,2,6,5,1,1,1
56043,99,6,3,1,1,2
56044,1,5,3,2,1,2
56045,1,4,1,2,2,1
56046,99,5,2,2,1,2
56047,6,7,5,1,2,2
56048,1,7,5,1,1,2
56049,99,6,1,2,1,2
56050,1,9,1,1,1,1
56051,3,6,2,2,1,2
56052,1,5,3,1,1,1
56053,3,3,4,1,1,2
56054,4,4,2,2,1,2
56055,99,4,4,2,1,2
56056,1,9,4,1,1,1
56057,2,5,4,1,1,2
56058,99,5,2,2,1,2
56059,3,11,5,1,1,2
56060,3,6,5,1,1,1
56061,2,4,1,2,1,2
56062,5,1,2,2,1,2
56063,99,3,2,2,1,2
56064,6,12,5,1,1,2
56065,6,13,5,1,1,1
56066,99,6,5,2,1,2
56067,3,5,5,1,2,2
56068,2,5,4,1,1,1
56069,1,8,3,1,1,2
56070,6,9,1,2,1,2
56071,5,5,4,1,1,2
56072,3,8,5,1,1,2
56073,99,5,1,2,1,9
56074,99,5,2,1,1,2
56075,1,6,4,1,1,1
56076,1,5,1,1,1,2
56077,1,3,1,3,1,2
56078,3,8,5,1,1,2
56079,1,5,5,1,2,1
56080,3,4,1,2,1,1
56081,99,3,2,2,1,2
56082,99,5,4,2,1,1
56083,99,4,2,2,1,1
56084,6,7,4,1,1,1
56085,99,6,5,1,1,2
56086,99,3,1,2,1,1
56087,99,5,1,2,1,2
56088,1,5,2,2,1,1
56089,1,10,4,1,2,1
56090,5,6,4,1,1,2
56091,2,8,5,1,1,1
56092,3,8,3,1,1,2
56093,6,4,3,1,1,2
56094,1,7,4,2,1,1
56095,99,5,1,1,1,2
56096,4,6,5,1,1,2
56097,99,4,2,2,1,1
56098,99,5,5,2,1,2
56099,2,5,5,1,1,2
56100,6,8,4,1,1,1
56101,5,6,5,1,2,2
56102,1,6,5,1,1,2
56103,2,4,3,2,2,2
56104,99,4,3,1,1,2
56105,1,5,4,1,1,1
56106,1,10,4,1,1,1
56107,2,3,3,2,1,2
56108,99,6,1,2,1,2
56109,4,8,4,2,1,2
56110,1,5,4,1,1,1
56111,1,3,3,2,1,2
56112,4,5,1,1,1,2
56113,1,9,5,1,1,2
56114,6,10,4,1,1,2
56115,6,9,2,2,1,2
56116,6,10,4,1,1,2
56117,99,4,2,2,1,2
56118,2,7,3,1,1,2
56119,5,6,4,1,1,2
56120,5,8,5,1,1,2
56121,99,5,1,2,1,2
56122,3,9,5,1,1,1
56123,99,2,4,2,1,2
56124,NA,NA,NA,NA,NA,NA
56125,6,5,2,1,1,2
56126,99,3,3,2,1,2
56127,99,4,3,2,1,2
56128,2,6,5,1,1,2
56129,3,5,3,1,1,1
56130,3,5,1,2,1,2
56131,4,6,5,1,1,2
56132,99,4,2,2,1,2
56133,3,8,5,1,2,1
56134,3,4,1,2,1,2
56135,1,9,4,1,1,1
56136,99,6,1,2,1,2
56137,1,10,4,1,1,2
56138,99,2,3,2,9,2
