"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
43487,1,2,2,2,2,2,2,2,2,1,0.18,1,2,1
43488,1,2,1,2,2,1,2,2,2,2,0.25,1,2,99
43489,1,2,2,2,1,2,2,2,2,6,2.94,3,1,NA
43490,1,1,2,2,2,2,2,2,2,7,1.39,2,9,NA
43491,1,2,2,2,2,2,2,2,2,11,3.04,3,NA,NA
43492,1,2,2,2,2,2,2,2,1,7,3,3,NA,NA
43493,1,2,2,2,2,2,2,2,2,99,NA,1,1,NA
43494,7,2,1,2,2,2,2,2,1,77,NA,3,2,2
43495,1,1,2,2,2,2,2,1,2,9,2.83,3,NA,NA
43496,1,1,2,2,2,2,2,2,2,9,2.83,3,NA,NA
43497,1,1,2,2,2,2,2,1,2,7,2.05,3,NA,NA
43498,2,2,1,2,1,2,2,2,2,4,1.27,1,2,1
43499,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43500,1,1,2,2,1,2,2,1,2,12,5,3,NA,NA
43501,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
43502,2,2,2,2,2,2,2,2,2,2,0.33,1,2,1
43503,1,2,2,2,2,1,2,2,2,77,NA,2,7,NA
43504,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43505,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43506,1,1,2,2,2,2,1,2,1,2,0.41,1,2,1
43507,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
43508,2,2,1,1,1,2,2,2,2,3,0.62,1,2,1
43509,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
43510,1,1,2,2,2,2,2,2,2,1,0,1,2,99
43511,1,2,1,2,2,1,1,2,2,3,0.65,1,2,1
43512,1,2,2,2,2,2,2,2,2,99,NA,1,9,NA
43513,1,2,2,2,2,2,2,2,1,4,0.76,1,2,1
43514,1,2,1,2,1,2,2,2,1,6,1.84,2,NA,NA
43515,1,2,2,2,2,2,2,2,2,6,1.06,1,1,NA
43516,1,1,2,2,2,2,2,1,2,10,3.82,3,NA,NA
43517,1,2,2,2,2,2,2,2,2,4,0.7,1,NA,NA
43518,1,1,2,2,2,2,2,2,2,99,NA,1,2,77
43519,1,2,2,2,2,2,2,2,1,5,0.97,1,2,1
43520,1,2,2,2,1,2,2,2,1,10,3.21,3,NA,NA
43521,2,2,1,2,2,1,2,2,2,3,0.82,1,2,1
43522,1,2,2,2,2,2,2,1,2,99,NA,3,1,NA
43523,2,2,1,2,1,2,2,2,2,5,1.62,2,1,NA
43524,1,2,1,2,1,1,2,2,2,5,1.71,2,NA,NA
43525,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
43526,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43527,2,2,1,2,1,2,2,1,2,6,3.17,3,NA,NA
43528,1,2,2,2,2,2,2,2,2,6,0.74,1,2,1
43529,1,2,1,1,1,2,2,1,1,9,2.59,3,NA,NA
43530,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43531,2,2,1,1,2,2,2,1,2,4,1.2,1,NA,NA
43532,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA
43533,2,2,1,2,1,2,2,2,2,5,1.67,2,1,NA
43534,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43535,2,1,1,2,1,2,2,1,2,10,4.71,3,NA,NA
43536,1,2,2,2,2,2,2,2,2,4,0.93,1,2,1
43537,1,2,2,2,2,2,2,2,2,8,4.7,3,2,2
43538,1,2,1,2,2,2,2,2,2,8,1.65,2,NA,NA
43539,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43540,2,2,1,2,2,2,2,2,2,99,NA,9,2,99
43541,2,2,1,2,2,2,2,2,2,2,0.83,1,2,1
43542,1,2,2,2,2,2,2,1,2,77,NA,3,2,1
43543,1,2,1,2,1,2,2,1,2,10,4.82,3,NA,NA
43544,1,2,2,2,2,2,2,2,2,7,1.69,2,NA,NA
43545,7,2,2,2,2,2,2,2,2,77,NA,1,2,1
43546,1,1,1,2,1,2,2,2,2,3,1.18,1,2,1
43547,1,2,2,2,2,2,2,2,2,8,2.62,3,NA,NA
43548,1,2,2,2,2,2,2,2,2,7,2.1,3,NA,NA
43549,2,2,1,2,2,2,2,2,1,3,0.96,1,2,2
43550,2,2,1,2,1,2,2,2,2,7,4.04,3,NA,NA
43551,1,2,1,1,2,2,2,2,2,7,1.7,2,9,NA
43552,1,1,2,2,2,2,2,1,2,8,2.59,3,NA,NA
43553,1,2,2,2,2,2,2,2,2,5,2.4,3,NA,NA
43554,1,2,2,2,2,2,2,2,2,8,1.74,2,NA,NA
43555,1,2,2,2,2,2,2,2,2,4,0.42,1,2,1
43556,1,2,1,2,1,2,2,2,2,6,1.09,1,2,5
43557,1,2,2,2,2,2,2,2,2,6,3.23,3,NA,NA
43558,1,2,1,2,1,2,2,1,2,11,5,3,NA,NA
43559,1,2,2,2,2,2,2,2,2,3,0.94,1,2,2
43560,2,2,2,2,2,1,2,2,1,6,1.78,2,2,1
43561,1,1,2,2,2,2,2,2,2,1,0.24,1,2,4
43562,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
43563,1,2,2,2,2,2,1,2,2,4,1.31,2,2,1
43564,1,2,2,2,2,2,2,2,2,6,1.7,2,NA,NA
43565,1,1,2,2,2,2,2,2,2,6,0.96,1,2,1
43566,1,2,2,2,2,2,2,1,2,11,4.77,3,NA,NA
43567,2,2,1,2,1,2,1,1,2,6,1.81,2,1,NA
43568,1,2,2,2,2,2,2,2,2,5,1.36,2,2,1
43569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43570,1,2,1,2,2,2,2,2,2,10,3.4,3,NA,NA
43571,1,2,2,2,2,2,2,1,2,5,2.19,3,NA,NA
43572,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43573,1,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA
43574,2,2,2,2,2,2,2,2,1,6,3.27,3,NA,NA
43575,1,1,1,2,2,1,2,2,2,8,2.94,3,2,1
43576,1,1,2,2,2,2,2,2,2,4,0.79,1,2,1
43577,1,2,2,2,2,2,1,2,2,2,0.3,1,2,1
43578,1,2,2,2,2,2,2,2,1,3,0.5,1,2,1
43579,2,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA
43580,1,2,2,2,2,2,2,2,2,4,0.58,1,2,1
43581,1,2,2,2,1,1,2,2,2,6,1.75,2,NA,NA
43582,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
43583,1,2,2,2,2,2,2,2,1,8,1.54,2,2,1
43584,1,2,2,2,2,2,2,2,1,8,1.54,2,2,1
43585,1,1,2,2,2,2,1,2,2,11,2.45,3,NA,NA
43586,1,2,2,2,2,2,2,2,2,3,0.7,1,2,1
43587,1,2,2,2,2,2,2,2,2,3,1.15,1,NA,NA
43588,1,2,2,2,2,2,2,2,1,10,4.19,3,NA,NA
43589,2,2,1,2,2,2,2,2,2,2,0.87,1,2,1
43590,1,2,1,2,2,2,2,1,2,3,0.96,1,1,NA
43591,2,2,1,2,1,2,2,2,2,3,1.31,2,2,1
43592,2,2,1,2,1,1,2,2,2,4,1.29,1,2,1
43593,1,1,2,2,1,2,2,2,2,99,NA,3,9,NA
43594,1,2,2,2,2,2,2,1,2,6,1.06,1,1,NA
43595,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
43596,2,2,1,2,1,2,2,2,2,99,NA,2,NA,NA
43597,1,2,2,2,1,2,2,2,2,2,0.34,1,2,1
43598,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
43599,1,1,1,2,2,2,2,2,2,7,2.49,3,NA,NA
43600,1,2,2,2,2,2,2,2,2,7,3.75,3,NA,NA
43601,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43602,1,2,2,2,2,2,2,1,2,99,NA,3,NA,NA
43603,1,2,2,2,2,2,2,2,2,4,1.31,2,2,1
43604,1,2,2,2,2,2,2,2,1,3,0.58,1,2,1
43605,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
43606,2,2,1,2,2,2,2,2,2,3,1.34,2,2,1
43607,1,2,2,2,1,2,2,1,2,8,3.86,3,NA,NA
43608,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
43609,1,2,2,2,2,2,2,1,2,10,4.09,3,NA,NA
43610,1,2,1,2,1,2,2,2,2,8,4,3,NA,NA
43611,1,2,2,2,2,2,2,2,2,8,1.65,2,NA,NA
43612,1,2,1,1,2,1,2,2,2,6,1.82,2,2,1
43613,1,2,2,2,2,2,2,2,2,7,4.11,3,NA,NA
43614,1,2,1,2,2,2,2,1,1,3,1.38,2,1,NA
43615,2,2,1,2,1,2,2,2,2,8,3.69,3,NA,NA
43616,1,1,2,2,2,2,2,1,2,7,2.17,3,NA,NA
43617,1,2,2,2,2,2,2,2,1,4,1.75,2,2,1
43618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43619,1,2,2,2,2,2,2,2,2,2,0.42,1,2,1
43620,1,2,1,1,2,2,2,2,2,8,1.99,3,2,2
43621,1,2,1,1,2,2,2,2,2,10,5,3,NA,NA
43622,1,2,2,2,2,2,2,2,2,4,1.62,2,NA,NA
43623,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
43624,1,2,2,1,2,2,2,2,2,9,4.29,3,NA,NA
43625,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
43626,1,2,2,2,2,2,2,2,2,4,0.59,1,2,99
43627,2,2,2,2,2,2,2,2,2,3,0.58,1,2,1
43628,1,2,2,2,2,2,2,2,2,6,1.96,3,NA,NA
43629,1,2,2,2,2,2,2,2,2,9,1.69,2,NA,NA
43630,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
43631,1,2,2,2,2,2,2,2,2,11,4.7,3,NA,NA
43632,1,2,1,2,2,2,2,2,2,2,0.53,1,2,4
43633,1,2,2,2,2,1,1,2,1,4,0.65,1,2,1
43634,1,2,2,2,2,2,2,1,2,3,0.92,1,1,NA
43635,1,2,1,2,1,2,2,2,2,8,0.92,1,2,1
43636,1,1,2,2,2,2,2,1,2,10,3.49,3,NA,NA
43637,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43638,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43639,2,2,1,2,2,2,2,1,2,5,1.58,2,1,NA
43640,1,2,2,2,2,2,2,2,1,3,0.7,1,2,1
43641,2,2,2,2,2,1,1,2,2,2,0.39,1,2,1
43642,1,2,2,2,2,2,2,2,2,8,2.86,3,NA,NA
43643,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
43644,1,2,2,2,2,2,2,2,2,3,0.94,1,2,1
43645,1,1,1,2,2,2,2,2,2,99,NA,1,1,NA
43646,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
43647,1,2,2,2,2,2,2,2,2,8,3.07,3,NA,NA
43648,1,2,2,2,2,2,2,2,2,4,0.8,1,2,1
43649,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
43650,1,2,2,2,2,2,2,2,2,7,1.74,2,2,1
43651,1,2,2,2,2,2,2,2,2,12,5,3,2,77
43652,1,2,2,2,2,2,2,2,2,7,2.09,3,2,2
43653,1,2,2,2,2,2,2,2,2,12,4.35,3,NA,NA
43654,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
43655,1,2,2,2,2,2,2,1,2,8,1.69,2,NA,NA
43656,1,2,1,2,1,2,2,1,2,7,2.11,3,NA,NA
43657,1,2,2,1,2,2,2,2,2,3,0.7,1,9,NA
43658,1,2,2,2,2,2,2,2,1,1,0.03,1,2,1
43659,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
43660,1,1,1,2,2,1,2,2,2,8,2.94,3,2,1
43661,1,2,2,2,2,2,2,2,1,5,1.16,1,2,1
43662,2,2,2,2,2,2,1,2,1,3,0.7,1,2,1
43663,1,2,2,2,2,2,2,2,2,5,1.21,1,2,3
43664,1,1,2,2,2,2,2,1,2,8,2.38,3,NA,NA
43665,1,1,2,2,2,2,2,1,2,77,NA,7,2,77
43666,1,2,2,2,2,2,2,2,2,5,1.63,2,2,1
43667,1,1,2,2,2,2,2,2,2,8,2.21,3,2,1
43668,1,2,2,2,2,2,2,2,2,4,0.85,1,2,1
43669,1,2,2,2,2,2,2,2,2,6,1.51,2,2,1
43670,1,2,2,2,2,2,2,2,2,3,1.15,1,2,1
43671,2,2,1,2,2,2,2,1,2,4,1.34,2,1,NA
43672,1,2,1,2,2,2,2,1,2,77,NA,7,7,NA
43673,2,2,2,1,2,1,1,2,1,3,0.31,1,2,1
43674,1,2,2,2,2,2,2,1,1,7,2.63,3,NA,NA
43675,1,1,1,2,2,2,2,2,2,6,1.42,2,NA,NA
43676,1,1,2,2,2,2,2,2,1,3,0.5,1,2,1
43677,1,2,2,2,2,2,2,2,2,7,1.74,2,2,4
43678,1,2,1,1,2,2,2,2,1,4,1.05,1,2,1
43679,2,2,2,2,2,2,2,2,2,7,2.63,3,NA,NA
43680,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
43681,1,2,2,2,2,2,2,2,2,4,0.8,1,2,1
43682,2,2,1,2,2,2,2,1,2,4,1.51,2,NA,NA
43683,1,2,2,2,1,2,2,1,2,9,4.38,3,NA,NA
43684,2,2,1,2,2,1,2,1,2,5,1.71,2,1,NA
43685,1,1,2,2,2,2,2,2,2,8,2.21,3,2,1
43686,1,2,2,2,2,2,2,2,2,4,0.65,1,NA,NA
43687,1,2,2,2,2,2,2,1,1,11,4.65,3,NA,NA
43688,1,2,2,2,2,2,2,1,2,11,4.18,3,NA,NA
43689,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43690,1,2,1,2,1,2,2,2,2,7,3.09,3,NA,NA
43691,2,2,2,2,2,2,2,2,1,2,0.56,1,1,NA
43692,1,2,2,1,2,2,2,2,2,6,1.3,1,2,1
43693,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
43694,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
43695,1,2,2,2,2,2,2,1,2,99,NA,3,NA,NA
43696,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43697,2,2,1,2,1,2,2,1,2,5,1.75,2,NA,NA
43698,2,2,2,2,2,2,1,2,1,2,0.34,1,2,1
43699,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
43700,2,2,2,2,2,2,2,1,1,1,0.25,1,NA,NA
43701,1,2,2,2,2,2,2,2,2,11,4.53,3,NA,NA
43702,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
43703,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1
43704,1,2,2,2,2,2,2,1,2,12,4.97,3,NA,NA
43705,2,2,2,2,2,1,2,2,2,77,NA,2,2,1
43706,1,2,2,2,2,2,2,2,2,3,0.68,1,2,1
43707,1,2,2,2,2,2,2,2,2,5,1.21,1,2,3
43708,2,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43709,1,2,2,2,2,2,2,2,2,5,0.99,1,2,1
43710,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43711,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43712,1,2,2,2,2,2,2,2,2,5,0.99,1,2,1
43713,1,1,2,2,2,2,2,2,2,6,0.96,1,2,1
43714,1,1,2,2,2,2,2,2,2,7,1.45,2,2,5
43715,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
43716,1,2,1,2,2,2,2,1,1,11,4.53,3,NA,NA
43717,1,1,2,2,2,2,2,2,2,11,4.77,3,NA,NA
43718,1,2,1,1,2,2,2,2,1,6,2.88,3,NA,NA
43719,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1
43720,2,2,1,1,2,2,2,2,1,11,5,3,NA,NA
43721,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
43722,2,2,1,2,2,2,2,2,2,99,NA,1,2,99
43723,1,1,2,2,2,2,2,1,2,11,4.53,3,NA,NA
43724,2,2,2,2,2,1,2,2,2,5,1.02,1,2,1
43725,1,1,2,2,2,2,1,2,2,3,0.42,1,2,1
43726,2,2,1,2,1,2,2,2,2,8,3.31,3,NA,NA
43727,1,2,2,2,2,2,2,1,2,9,1.59,2,1,NA
43728,2,2,1,2,2,1,2,1,1,8,2.93,3,NA,NA
43729,1,2,2,2,2,2,2,2,2,6,2.19,3,NA,NA
43730,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
43731,1,2,2,2,2,2,2,2,2,12,5,3,2,1
43732,1,2,2,2,2,2,2,1,2,6,3.12,3,NA,NA
43733,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA
43734,1,2,2,2,2,2,2,2,2,4,0.75,1,2,1
43735,1,1,2,2,2,2,2,2,2,10,2.83,3,NA,NA
43736,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
43737,1,2,1,2,1,2,2,2,1,12,3.8,3,NA,NA
43738,1,1,2,2,2,2,2,2,2,7,1.13,1,2,1
43739,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
43740,1,2,2,2,2,2,2,2,2,12,5,3,1,NA
43741,1,2,2,2,2,2,1,2,1,2,0.51,1,2,1
43742,1,2,2,2,2,2,2,2,1,7,1.35,2,2,1
43743,2,2,1,2,2,2,2,1,2,5,2.13,3,NA,NA
43744,1,2,2,2,2,2,1,2,1,3,0.5,1,2,1
43745,2,2,2,2,2,2,1,2,2,5,0.58,1,2,1
43746,1,2,1,2,2,1,2,1,2,12,5,3,NA,NA
43747,1,2,2,2,2,2,2,2,2,7,2.03,3,NA,NA
43748,2,2,1,2,1,2,2,1,1,4,1.62,2,1,NA
43749,1,2,2,2,2,2,2,2,2,5,1.75,2,NA,NA
43750,1,1,2,2,2,2,2,2,1,6,1.24,1,2,1
43751,1,2,2,2,2,2,2,1,2,9,3.49,3,NA,NA
43752,1,1,2,2,2,2,2,2,2,7,1.21,1,2,1
43753,1,2,2,2,2,2,2,2,2,3,0.32,1,2,1
43754,1,2,2,2,2,2,2,2,1,5,0.99,1,2,1
43755,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1
43756,2,2,2,2,2,2,2,2,2,5,0.65,1,2,1
43757,1,2,2,2,2,2,2,2,2,1,0.11,1,2,1
43758,1,2,2,2,1,2,2,2,2,10,4.09,3,NA,NA
43759,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
43760,1,2,2,2,2,2,2,2,1,2,0.4,1,2,1
43761,2,2,1,1,2,2,2,2,2,6,1.63,2,2,2
43762,2,2,2,2,2,2,2,2,2,5,1.26,1,2,77
43763,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43764,1,2,2,2,2,2,2,2,2,8,2.55,3,NA,NA
43765,1,2,2,2,2,2,2,2,1,10,2.98,3,NA,NA
43766,2,2,1,2,1,2,2,1,2,5,1.99,3,1,NA
43767,2,2,1,2,1,2,2,1,2,4,1.73,2,NA,NA
43768,1,2,2,2,2,2,2,2,2,3,0.73,1,2,1
43769,2,2,1,2,2,2,2,1,1,3,1.18,1,1,NA
43770,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43771,1,2,1,2,2,2,2,2,2,6,1.47,2,2,2
43772,1,2,2,2,2,1,2,2,2,5,1.36,2,2,1
43773,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
43774,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
43775,1,2,2,2,1,2,2,2,2,11,5,3,NA,NA
43776,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
43777,1,2,2,2,2,2,2,1,2,3,1.38,2,NA,NA
43778,1,2,1,1,2,1,2,1,2,99,NA,3,1,NA
43779,1,2,2,2,2,2,2,2,2,8,2.32,3,2,3
43780,1,2,1,1,2,2,2,2,1,4,1.05,1,2,1
43781,1,2,2,2,2,2,2,2,2,2,0.26,1,2,1
43782,1,1,2,2,2,2,2,2,2,9,3.41,3,2,1
43783,1,2,2,2,2,2,2,2,1,3,0.56,1,2,1
43784,1,2,2,2,2,2,2,2,2,6,2.94,3,NA,NA
43785,1,2,2,2,2,2,2,1,2,7,1.27,1,NA,NA
43786,1,2,2,2,1,2,2,2,2,9,3.41,3,NA,NA
43787,1,2,1,2,2,1,2,2,2,5,1.05,1,2,1
43788,1,1,2,2,2,2,2,2,2,4,0.77,1,2,1
43789,1,2,2,2,2,2,2,2,1,3,0.7,1,1,NA
43790,1,2,2,2,2,2,2,2,2,7,3.17,3,NA,NA
43791,2,2,1,1,2,2,2,2,2,3,0.7,1,2,1
43792,1,2,1,2,2,2,2,1,2,9,4.16,3,NA,NA
43793,1,1,2,2,2,2,2,2,2,99,NA,9,1,NA
43794,2,1,1,1,1,2,2,2,2,2,0.71,1,2,1
43795,1,1,1,2,2,1,2,2,2,99,NA,1,2,1
43796,1,2,2,2,2,2,2,2,2,8,2.24,3,NA,NA
43797,1,1,2,2,2,2,2,1,2,11,3.84,3,NA,NA
43798,1,2,2,2,2,2,2,2,2,2,0.47,1,2,2
43799,1,2,2,2,2,1,2,2,2,77,NA,1,2,1
43800,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
43801,2,2,1,2,1,2,2,1,2,7,4.04,3,NA,NA
43802,1,2,1,1,2,2,2,2,1,4,1.31,2,2,1
43803,1,2,2,2,2,2,2,2,1,8,2.73,3,2,1
43804,1,1,2,2,2,2,2,2,2,5,1.36,2,NA,NA
43805,1,2,2,2,2,2,2,1,2,10,3.4,3,NA,NA
43806,2,2,1,2,2,2,2,1,2,5,1.71,2,1,NA
43807,1,2,2,2,2,2,2,2,2,8,3.86,3,NA,NA
43808,1,2,2,2,2,2,2,2,2,4,1.12,1,2,1
43809,1,2,1,2,2,2,2,2,1,7,1.48,2,2,1
43810,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43811,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
43812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43813,2,2,1,2,1,2,2,1,2,7,3.17,3,NA,NA
43814,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
43815,2,2,1,2,2,2,2,2,2,3,0.56,1,2,1
43816,1,1,1,1,2,2,2,2,2,6,2.19,3,2,3
43817,1,2,2,2,2,2,2,1,2,11,4.53,3,NA,NA
43818,1,2,2,2,2,2,2,2,2,11,4.65,3,NA,NA
43819,1,2,2,2,2,2,1,2,2,7,1.49,2,2,1
43820,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43821,1,2,2,2,2,2,2,2,2,6,1.57,2,2,2
43822,1,2,1,1,2,2,2,2,2,8,3.86,3,NA,NA
43823,1,2,2,2,2,1,2,2,2,4,0.53,1,2,1
43824,2,2,1,2,1,2,2,1,2,7,2.57,3,NA,NA
43825,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
43826,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
43827,1,2,2,2,2,2,2,1,1,7,2.57,3,NA,NA
43828,1,2,2,2,2,2,2,2,2,6,0.96,1,1,NA
43829,1,2,2,2,7,7,7,7,2,77,NA,9,2,77
43830,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43831,1,2,2,2,2,2,2,2,2,5,0.97,1,2,1
43832,1,2,2,2,2,2,2,1,1,7,2.32,3,NA,NA
43833,2,2,1,2,1,2,2,1,2,99,NA,9,NA,NA
43834,1,2,2,2,2,2,2,2,2,6,2.23,3,NA,NA
43835,1,2,2,2,2,2,2,2,1,3,0.79,1,2,1
43836,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
43837,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
43838,1,1,2,2,2,2,2,2,2,8,2.26,3,NA,NA
43839,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
43840,2,2,1,2,1,2,2,2,2,3,0.97,1,2,1
43841,1,2,1,2,1,2,2,2,2,10,5,3,NA,NA
43842,1,2,1,2,2,2,2,1,2,6,2.14,3,NA,NA
43843,1,2,2,1,1,2,2,1,2,77,NA,3,7,NA
43844,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43845,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
43846,1,2,2,2,2,2,2,2,2,99,NA,3,2,1
43847,1,2,1,2,2,2,2,2,2,3,1.18,1,2,99
43848,1,2,2,2,2,2,2,2,2,7,1.74,2,2,1
43849,1,2,1,2,2,2,2,2,2,7,2.45,3,NA,NA
43850,1,2,2,2,2,2,2,1,2,4,0.98,1,1,NA
43851,1,2,2,2,2,2,2,2,2,7,1.16,1,2,1
43852,1,2,2,2,2,2,2,2,1,3,0.77,1,2,1
43853,1,2,1,2,2,2,2,2,2,3,0.88,1,2,2
43854,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
43855,1,1,2,2,2,2,2,2,2,3,0.46,1,2,1
43856,1,2,2,2,2,2,2,2,2,12,4.35,3,NA,NA
43857,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
43858,1,1,2,2,2,2,2,2,2,7,1.45,2,2,5
43859,2,2,1,2,2,2,2,2,2,4,1.31,2,1,NA
43860,1,1,2,2,2,2,2,2,2,4,1.12,1,NA,NA
43861,2,2,1,2,1,2,2,1,2,5,1.96,3,NA,NA
43862,1,2,2,2,2,2,2,1,2,11,3.98,3,NA,NA
43863,1,2,2,2,2,2,2,1,2,11,3.48,3,NA,NA
43864,2,2,1,2,1,2,2,1,2,4,1.31,2,1,NA
43865,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
43866,1,2,2,2,2,2,2,2,2,7,1.35,2,2,3
43867,2,2,1,2,2,2,2,2,2,3,0.92,1,2,1
43868,1,2,1,2,1,2,2,2,2,1,0.19,1,1,NA
43869,1,2,2,2,2,2,2,1,2,7,1.49,2,NA,NA
43870,1,1,2,2,2,2,2,1,1,9,2.42,3,NA,NA
43871,1,2,2,2,1,2,2,1,2,9,4.38,3,NA,NA
43872,1,2,2,2,2,2,2,1,2,8,2.62,3,NA,NA
43873,1,2,1,1,1,2,2,1,1,9,2.59,3,NA,NA
43874,1,2,2,2,2,2,2,2,2,10,2.06,3,2,3
43875,1,2,2,2,2,2,2,2,2,9,2.29,3,NA,NA
43876,1,2,2,2,2,2,2,2,1,5,1.67,2,2,1
43877,2,2,1,2,1,2,2,1,2,8,4.96,3,NA,NA
43878,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
43879,2,2,1,2,2,2,1,2,2,3,0.37,1,2,1
43880,1,2,2,2,2,2,2,2,1,3,0.7,1,2,1
43881,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
43882,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
43883,1,2,2,2,2,2,2,2,1,3,0.55,1,2,1
43884,2,2,2,2,2,1,2,2,2,2,0.22,1,2,1
43885,1,2,2,2,2,2,2,2,2,5,2.35,3,NA,NA
43886,1,2,2,2,2,2,1,2,2,3,0.7,1,2,1
43887,1,2,2,2,2,1,2,2,2,6,1.75,2,2,99
43888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43889,1,2,2,2,2,2,2,1,2,5,2.35,3,NA,NA
43890,2,2,1,2,1,2,2,2,2,4,1.29,1,NA,NA
43891,1,2,1,2,2,1,2,2,2,6,1.8,2,NA,NA
43892,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
43893,2,2,1,2,2,1,2,2,2,7,1.69,2,2,1
43894,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
43895,1,1,2,2,2,2,2,2,2,11,5,3,NA,NA
43896,1,2,1,2,1,1,2,2,2,NA,NA,NA,NA,NA
43897,1,2,2,2,2,2,2,2,2,7,2.03,3,NA,NA
