"seqn","hoq011","hod030","hoq040","hod050","hod060","hoq065","hoq070","hoq080","hoq230","hoq240","hoq250","hoq260a","hoq260b","hoq260c","hoq270","hoq280a","hoq280b","hoq280c"
33450,2,NA,1,7,5,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
33451,3,NA,99,5,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33452,2,NA,3,5,4,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33453,1,NA,2,7,4,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33454,2,NA,5,5,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33455,3,NA,1,5,2,2,1,2,1,1,2,NA,NA,NA,1,NA,2,NA
33456,3,NA,99,3,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33457,2,NA,99,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33458,2,NA,99,7,3,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33459,3,NA,4,3,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33460,2,NA,1,7,3,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
33461,3,NA,1,8,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33463,2,NA,2,12,3,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33464,2,NA,99,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33465,2,NA,3,6,5,1,1,1,2,1,1,NA,NA,3,NA,NA,NA,NA
33466,2,NA,1,10,4,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33467,2,NA,3,8,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33468,1,NA,99,4,1,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33469,2,NA,1,8,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33470,2,NA,1,7,1,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
33471,2,NA,2,7,3,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
33472,1,NA,3,7,3,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33473,2,NA,4,6,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33474,6,NA,99,999,1,3,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33475,2,NA,6,7,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33476,2,NA,2,10,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33477,3,NA,99,7,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33478,3,NA,3,11,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33479,2,NA,2,6,5,1,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33481,4,4,99,4,2,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
33482,3,NA,99,3,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33483,2,NA,4,9,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33484,2,NA,2,10,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33485,2,NA,99,6,3,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33486,4,5,99,4,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33487,2,NA,6,10,2,1,1,2,2,1,1,1,2,3,NA,NA,NA,NA
33488,2,NA,2,8,4,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33489,2,NA,6,6,1,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33490,2,NA,99,999,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33491,2,NA,1,9,2,1,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33492,3,NA,2,3,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33493,2,NA,99,7,2,2,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
33494,2,NA,99,8,1,2,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
33495,2,NA,5,7,5,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33496,2,NA,2,6,5,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33497,2,NA,1,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33498,2,NA,3,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33499,2,NA,1,8,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33500,1,NA,1,9,3,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33501,2,NA,99,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33502,4,5,99,6,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33503,2,NA,1,7,3,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
33504,3,NA,1,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33505,1,NA,99,4,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33506,4,5,99,4,3,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33507,1,NA,1,5,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33508,2,NA,4,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33509,4,3,3,4,4,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33510,2,NA,2,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33511,1,NA,2,3,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33512,3,NA,99,3,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33513,2,NA,1,9,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33514,2,NA,2,6,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33515,4,1,6,3,1,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33516,2,NA,1,10,2,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
33517,2,NA,4,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33518,2,NA,1,10,4,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33519,4,7,4,1,3,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
33520,2,NA,3,9,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33521,2,NA,2,7,3,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33522,3,NA,1,6,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33523,4,5,3,4,4,2,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
33524,2,NA,2,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33525,2,NA,1,8,5,1,1,1,1,2,1,1,NA,3,NA,NA,NA,NA
33526,2,NA,2,7,3,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33527,1,NA,1,6,1,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33528,2,NA,99,5,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33529,4,1,99,6,1,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
33530,2,NA,1,8,4,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33531,2,NA,2,8,5,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33532,2,NA,2,7,4,1,1,2,1,2,1,NA,NA,3,NA,NA,NA,NA
33533,4,5,1,6,1,2,1,1,2,2,1,1,NA,3,NA,NA,NA,NA
33534,2,NA,2,4,5,1,2,1,1,2,2,NA,NA,NA,2,NA,NA,NA
33535,2,NA,99,6,4,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33536,2,NA,5,8,5,1,1,2,1,2,2,NA,NA,NA,1,1,NA,NA
33537,2,NA,1,11,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33538,4,6,99,4,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33539,2,NA,2,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33540,2,NA,1,8,3,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33541,2,NA,2,8,3,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33542,3,NA,6,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33543,2,NA,4,5,2,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
33544,3,NA,6,8,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33545,4,3,5,4,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33546,2,NA,3,5,3,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
33547,4,4,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33548,1,NA,99,6,2,2,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33549,2,NA,99,4,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33550,3,NA,3,6,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33551,2,NA,4,5,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33552,2,NA,3,8,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33553,3,NA,3,4,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33554,2,NA,6,5,3,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA
33555,2,NA,99,7,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33556,2,NA,99,6,1,2,9,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33557,2,NA,1,7,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33558,2,NA,77,7,3,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33559,3,NA,5,5,5,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33560,2,NA,1,6,3,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
33561,2,NA,6,6,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33562,2,NA,1,13,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33563,2,NA,4,9,2,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
33564,2,NA,6,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33565,1,NA,1,6,4,1,2,1,2,1,1,NA,2,NA,NA,NA,NA,NA
33566,2,NA,6,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33567,2,NA,6,5,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33568,4,5,99,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33569,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33570,2,NA,2,7,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33572,2,NA,99,4,4,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
33573,4,5,99,5,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33574,2,NA,6,9,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33575,2,NA,1,8,2,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33576,2,NA,5,5,5,1,2,1,1,2,2,NA,NA,NA,1,NA,2,NA
33577,2,NA,2,7,5,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA
33578,2,NA,6,5,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33580,2,NA,2,7,4,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA
33581,2,NA,99,10,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33582,3,NA,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33583,4,4,3,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33584,2,NA,99,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33585,4,3,3,5,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33586,2,NA,99,12,2,1,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
33587,2,NA,1,7,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33588,4,4,99,5,4,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33589,3,NA,2,4,1,2,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33590,2,NA,6,7,4,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
33591,2,NA,99,4,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33592,2,NA,5,5,5,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33593,2,NA,99,6,5,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33594,2,NA,5,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33595,2,NA,2,6,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33596,4,3,99,7,3,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
33597,2,NA,99,2,3,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33598,4,7,6,4,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33599,2,NA,6,6,5,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA
33600,2,NA,1,10,3,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33601,2,NA,1,6,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33602,1,NA,2,6,4,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33603,2,NA,6,6,3,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33604,2,NA,2,5,5,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33605,2,NA,6,5,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33606,3,NA,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33607,2,NA,1,777,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33608,2,NA,4,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33609,1,NA,1,7,5,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33610,4,5,99,4,2,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33611,1,NA,1,5,3,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33612,2,NA,1,9,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33613,1,NA,2,6,1,2,1,2,2,1,2,NA,NA,NA,1,1,NA,NA
33614,2,NA,3,7,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33615,2,NA,1,8,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33616,4,5,2,5,4,2,1,1,9,2,1,1,NA,NA,NA,NA,NA,NA
33617,2,NA,3,9,5,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33618,4,3,99,4,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33619,4,1,3,6,1,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA
33620,2,NA,1,10,4,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33621,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33622,2,NA,4,12,5,1,1,1,2,1,2,NA,NA,NA,1,1,NA,NA
33623,4,1,99,6,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33624,2,NA,1,11,4,1,9,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33625,2,NA,2,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33626,2,NA,6,8,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33627,4,4,99,5,3,2,1,1,1,2,1,NA,2,NA,NA,NA,NA,NA
33628,3,NA,99,5,3,2,1,2,2,2,1,NA,NA,3,NA,NA,NA,NA
33629,2,NA,3,8,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33630,4,3,99,5,4,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33631,4,7,99,3,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33632,2,NA,5,7,4,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA
33633,2,NA,3,8,2,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33634,2,NA,4,5,4,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33635,2,NA,3,5,3,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33636,1,NA,3,5,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33637,2,NA,3,9,4,1,2,1,1,2,1,1,2,NA,NA,NA,NA,NA
33638,2,NA,1,11,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33639,3,NA,99,8,1,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33640,2,NA,6,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33641,4,4,99,6,5,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33642,2,NA,4,5,5,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33643,2,NA,99,6,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33644,2,NA,1,8,5,1,1,1,1,2,1,1,NA,3,NA,NA,NA,NA
33645,3,NA,3,3,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33646,2,NA,2,8,5,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33647,1,NA,1,8,2,1,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33648,1,NA,1,3,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33649,4,4,6,4,5,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33650,2,NA,2,8,2,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33651,2,NA,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33652,1,NA,1,6,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33653,3,NA,1,9,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33654,4,6,99,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33655,4,3,6,4,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33656,2,NA,3,6,5,1,1,2,2,1,2,NA,NA,NA,1,1,2,NA
33657,4,99,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33658,4,4,5,4,4,2,1,2,1,1,1,NA,2,NA,NA,NA,NA,NA
33659,1,NA,99,6,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33660,2,NA,4,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33661,2,NA,1,9,1,1,1,2,2,2,1,1,NA,3,NA,NA,NA,NA
33662,2,NA,6,8,1,3,2,2,1,2,1,1,2,NA,NA,NA,NA,NA
33663,4,3,6,6,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33664,2,NA,6,6,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33665,2,NA,3,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33666,2,NA,6,5,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33667,2,NA,6,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33668,3,NA,1,5,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33669,2,NA,4,9,5,1,2,1,1,2,1,NA,2,NA,NA,NA,NA,NA
33670,2,NA,2,6,5,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
33671,2,NA,4,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33672,3,NA,99,7,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33673,2,NA,2,6,5,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33674,4,3,99,4,1,2,9,2,2,2,2,NA,NA,NA,1,NA,2,NA
33675,1,NA,1,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33676,4,4,1,4,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33677,2,NA,3,9,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33679,2,NA,2,8,3,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
33680,3,NA,4,8,4,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
33681,3,NA,1,2,1,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA
33682,3,NA,6,7,3,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33683,2,NA,5,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33684,2,NA,4,9,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33685,4,4,99,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33686,2,NA,3,6,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33687,1,NA,2,4,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33688,2,NA,2,8,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33689,2,NA,6,7,3,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
33690,2,NA,3,7,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33691,2,NA,4,7,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33692,1,NA,1,5,2,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
33693,2,NA,3,8,4,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
33694,2,NA,6,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33695,2,NA,3,8,5,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33696,2,NA,3,8,5,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33697,2,NA,1,6,3,1,2,1,2,2,2,NA,NA,NA,1,1,NA,NA
33698,1,NA,3,6,5,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
33699,3,NA,1,3,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33700,4,6,3,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33701,2,NA,1,6,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
33702,4,4,6,5,1,2,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33703,3,NA,4,5,3,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
33704,2,NA,1,9,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33705,4,99,99,6,1,2,9,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33706,4,5,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33707,4,4,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33708,2,NA,2,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33709,4,4,4,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33710,2,NA,1,8,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33711,2,NA,2,8,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33712,3,NA,6,7,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33713,1,NA,1,5,5,1,1,2,2,1,2,NA,NA,NA,1,1,NA,NA
33714,2,NA,99,6,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33715,4,5,3,4,5,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33716,4,5,99,3,1,2,2,1,2,1,2,NA,NA,NA,2,NA,NA,NA
33717,1,NA,2,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33718,2,NA,99,5,4,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33719,2,NA,1,6,2,1,1,2,2,2,1,1,2,3,NA,NA,NA,NA
33720,2,NA,1,10,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33721,2,NA,6,9,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33722,2,NA,2,5,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33723,2,NA,1,6,3,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
33724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33725,2,NA,1,8,2,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
33726,2,NA,6,7,5,1,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
33727,2,NA,3,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33728,4,6,99,3,3,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33729,2,NA,1,8,1,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33730,1,NA,99,4,1,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33731,3,NA,1,6,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33732,2,NA,3,5,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33733,2,NA,3,9,4,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33734,2,NA,99,6,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33735,2,NA,4,9,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33736,2,NA,1,7,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33737,2,NA,1,9,2,1,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
33738,4,1,99,6,3,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
33739,4,4,99,4,1,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
33740,1,NA,99,3,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
33741,2,NA,1,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33742,4,4,99,5,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33743,4,7,5,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
33744,2,NA,4,6,4,2,1,2,1,2,1,1,2,NA,NA,NA,NA,NA
33745,2,NA,2,6,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
33746,2,NA,99,5,4,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
33747,3,NA,99,5,4,2,1,1,1,1,1,1,2,NA,NA,NA,NA,NA
33748,4,5,99,6,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
33749,2,NA,1,9,2,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
33750,2,NA,99,7,1,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
33751,3,NA,1,5,3,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
